year,player_id,overall_rating,attacking_work_rate,defensive_work_rate,crossing,ball_control,dribbling
2013,37104,65.0,medium,medium,61.0,66.0,66.0
2012,37104,65.0,medium,medium,61.0,66.0,66.0
2013,30819,74.0,medium,medium,44.0,58.0,52.0
2012,30819,71.0,medium,medium,54.0,58.0,57.0
2014,256197,61.0,high,medium,57.0,59.0,57.0
2013,256197,57.0,high,medium,55.0,59.0,57.0
2012,256197,55.0,high,medium,52.0,57.0,56.0
2013,26630,67.0,medium,medium,70.0,72.0,64.0
2012,26630,68.0,medium,medium,70.0,72.0,64.0
2015,560413,57.0,medium,medium,62.0,58.0,55.0
2014,560413,56.0,medium,medium,59.0,53.0,31.0
2015,103964,67.0,high,medium,69.0,70.0,62.0
2014,103964,64.0,high,medium,64.0,69.0,61.0
2013,103964,61.0,high,medium,61.0,56.0,50.0
2012,103964,52.0,high,medium,52.0,50.0,50.0
2015,26458,71.0,low,medium,45.0,68.0,43.0
2014,26458,70.0,low,medium,44.0,53.0,42.0
2013,26458,69.0,low,medium,49.0,53.0,42.0
2012,26458,69.0,medium,medium,49.0,58.0,43.0
2015,26324,73.0,high,high,68.0,76.0,71.0
2014,26324,74.0,high,high,72.0,78.0,74.0
2013,26324,74.0,medium,medium,76.0,75.0,70.0
2012,26324,74.0,medium,medium,76.0,75.0,70.0
2015,522765,70.0,high,medium,60.0,73.0,75.0
2014,178481,64.0,medium,medium,53.0,65.0,63.0
2013,178481,65.0,high,medium,53.0,66.0,63.0
2012,178481,61.0,high,high,56.0,66.0,63.0
2015,110137,66.0,medium,medium,57.0,67.0,62.0
2014,110137,63.0,medium,medium,56.0,66.0,61.0
2013,110137,66.0,high,medium,56.0,67.0,64.0
2012,110137,66.0,high,medium,56.0,66.0,64.0
2015,110169,68.0,medium,high,64.0,71.0,66.0
2014,110169,67.0,medium,medium,63.0,70.0,65.0
2013,110169,70.0,medium,high,63.0,76.0,65.0
2012,110169,68.0,medium,medium,58.0,76.0,64.0
2015,172388,74.0,high,medium,51.0,73.0,72.0
2014,172388,74.0,high,medium,50.0,74.0,73.0
2013,172388,73.0,medium,medium,50.0,69.0,72.0
2012,172388,61.0,medium,medium,52.0,62.0,65.0
2015,30922,77.0,medium,medium,61.0,76.0,78.0
2014,30922,76.0,medium,medium,60.0,75.0,79.0
2013,30922,78.0,medium,medium,60.0,77.0,80.0
2012,30922,78.0,medium,medium,60.0,77.0,80.0
2013,287334,64.0,medium,medium,54.0,66.0,70.0
2012,287334,65.0,medium,medium,54.0,67.0,73.0
2015,242904,69.0,high,medium,74.0,68.0,69.0
2014,242904,68.0,high,medium,68.0,68.0,69.0
2013,242904,67.0,medium,medium,67.0,68.0,69.0
2015,540230,57.0,medium,medium,50.0,63.0,65.0
2015,38842,76.0,high,medium,75.0,77.0,78.0
2014,38842,73.0,high,medium,74.0,75.0,75.0
2013,38842,74.0,high,medium,76.0,76.0,77.0
2012,38842,73.0,high,medium,78.0,74.0,76.0
2015,418137,74.0,high,medium,75.0,76.0,78.0
2014,418137,71.0,high,medium,77.0,75.0,77.0
2013,418137,61.0,medium,medium,44.0,70.0,69.0
2015,173983,65.0,high,medium,74.0,65.0,67.0
2014,173983,64.0,high,medium,74.0,67.0,68.0
2014,33000,65.0,medium,low,42.0,64.0,58.0
2015,74989,72.0,high,medium,45.0,54.0,45.0
2014,74989,70.0,high,medium,44.0,52.0,42.0
2013,74989,70.0,high,medium,44.0,52.0,42.0
2012,74989,69.0,high,medium,44.0,52.0,42.0
2013,107792,60.0,medium,high,64.0,58.0,54.0
2015,79982,72.0,high,medium,44.0,68.0,60.0
2014,79982,74.0,high,medium,51.0,68.0,59.0
2013,79982,75.0,high,high,51.0,67.0,58.0
2012,79982,74.0,medium,medium,53.0,68.0,53.0
2015,30974,76.0,medium,medium,12.0,18.0,14.0
2014,30974,76.0,medium,medium,25.0,26.0,25.0
2013,30974,76.0,medium,medium,25.0,26.0,25.0
2012,30974,74.0,medium,medium,11.0,26.0,13.0
2014,178702,60.0,high,medium,62.0,63.0,58.0
2013,178702,60.0,medium,medium,62.0,63.0,58.0
2012,178702,60.0,medium,medium,62.0,63.0,58.0
2015,168727,73.0,high,medium,67.0,77.0,73.0
2014,168727,67.0,high,medium,65.0,74.0,66.0
2013,168727,54.0,high,low,47.0,64.0,59.0
2015,69611,72.0,high,high,68.0,70.0,63.0
2014,69611,68.0,high,high,64.0,63.0,62.0
2013,69611,65.0,high,high,59.0,61.0,60.0
2012,69611,66.0,medium,high,59.0,59.0,63.0
2015,46365,60.0,medium,medium,12.0,23.0,11.0
2014,46365,58.0,medium,medium,25.0,29.0,25.0
2013,46365,58.0,medium,medium,25.0,29.0,25.0
2012,46365,60.0,medium,medium,11.0,23.0,10.0
2015,178424,62.0,medium,medium,56.0,66.0,59.0
2014,178424,62.0,medium,medium,55.0,65.0,58.0
2013,178424,62.0,medium,medium,55.0,65.0,58.0
2012,178424,58.0,medium,medium,55.0,63.0,56.0
2015,69008,73.0,medium,medium,55.0,71.0,69.0
2014,69008,71.0,medium,medium,54.0,70.0,68.0
2013,69008,73.0,medium,medium,54.0,73.0,68.0
2012,69008,71.0,medium,medium,54.0,73.0,70.0
2015,11743,73.0,medium,medium,74.0,76.0,74.0
2014,11743,72.0,medium,medium,78.0,76.0,73.0
2013,11743,73.0,medium,medium,71.0,76.0,73.0
2012,11743,73.0,medium,medium,71.0,76.0,75.0
2015,19344,74.0,medium,medium,16.0,10.0,14.0
2014,19344,76.0,medium,medium,25.0,28.0,25.0
2013,19344,78.0,medium,medium,25.0,28.0,25.0
2012,19344,82.0,medium,medium,15.0,37.0,13.0
2012,69686,69.0,medium,medium,66.0,70.0,77.0
2012,33655,66.0,medium,medium,44.0,60.0,52.0
2015,49939,86.0,high,high,76.0,83.0,81.0
2014,49939,85.0,high,high,76.0,84.0,80.0
2013,49939,85.0,high,high,78.0,85.0,81.0
2012,49939,84.0,high,high,75.0,84.0,82.0
2013,30901,69.0,high,low,66.0,68.0,71.0
2015,212970,62.0,medium,medium,25.0,25.0,25.0
2014,212970,62.0,medium,medium,25.0,25.0,25.0
2012,212970,62.0,medium,medium,25.0,25.0,25.0
2015,80262,68.0,high,low,64.0,70.0,72.0
2014,80262,66.0,high,low,64.0,71.0,70.0
2013,80262,66.0,high,medium,65.0,72.0,71.0
2012,80262,62.0,high,medium,61.0,69.0,68.0
2012,41980,81.0,high,low,71.0,85.0,72.0
2014,27339,74.0,medium,medium,76.0,77.0,82.0
2013,27339,74.0,medium,medium,76.0,77.0,82.0
2012,27339,76.0,medium,medium,79.0,78.0,82.0
2015,107280,71.0,high,medium,65.0,73.0,69.0
2014,107280,69.0,high,medium,61.0,69.0,67.0
2013,107280,69.0,high,medium,61.0,68.0,67.0
2012,107280,67.0,high,medium,50.0,66.0,66.0
2015,38834,72.0,high,medium,67.0,74.0,65.0
2014,38834,77.0,high,medium,75.0,75.0,71.0
2013,38834,85.0,high,medium,82.0,78.0,74.0
2012,38834,84.0,high,medium,84.0,79.0,78.0
2015,182223,74.0,medium,medium,76.0,79.0,59.0
2014,182223,72.0,medium,medium,79.0,77.0,56.0
2013,182223,72.0,medium,high,76.0,76.0,55.0
2012,182223,65.0,medium,high,49.0,64.0,48.0
2015,24948,81.0,medium,high,32.0,69.0,57.0
2014,24948,78.0,medium,high,31.0,68.0,56.0
2013,24948,79.0,medium,high,31.0,68.0,56.0
2012,24948,76.0,medium,medium,31.0,71.0,56.0
2015,23354,79.0,high,medium,84.0,81.0,83.0
2014,23354,78.0,high,medium,80.0,79.0,82.0
2013,23354,80.0,high,medium,81.0,81.0,83.0
2012,23354,82.0,high,medium,86.0,83.0,85.0
2013,423207,62.0,medium,medium,58.0,65.0,63.0
2015,171094,67.0,medium,high,22.0,55.0,41.0
2014,171094,63.0,medium,high,21.0,54.0,40.0
2013,171094,62.0,medium,medium,21.0,54.0,40.0
2012,171094,62.0,medium,medium,21.0,52.0,40.0
2015,571709,65.0,medium,medium,55.0,64.0,62.0
2014,571709,60.0,medium,medium,58.0,63.0,62.0
2012,34575,72.0,medium,medium,71.0,72.0,66.0
2014,102002,60.0,medium,low,46.0,52.0,49.0
2013,102002,60.0,medium,low,46.0,52.0,49.0
2012,102002,61.0,high,low,46.0,56.0,49.0
2015,205278,79.0,medium,medium,65.0,81.0,77.0
2014,205278,79.0,medium,medium,73.0,81.0,75.0
2013,205278,80.0,medium,medium,73.0,83.0,78.0
2012,205278,73.0,medium,medium,60.0,76.0,72.0
2015,33958,71.0,medium,medium,25.0,15.0,12.0
2014,33958,71.0,medium,medium,24.0,27.0,25.0
2013,33958,71.0,medium,medium,25.0,27.0,25.0
2012,33958,72.0,medium,medium,14.0,27.0,11.0
2015,46518,82.0,medium,medium,14.0,24.0,16.0
2014,46518,82.0,medium,medium,25.0,24.0,25.0
2013,46518,81.0,medium,medium,25.0,24.0,25.0
2012,46518,76.0,medium,medium,14.0,24.0,16.0
2015,178947,58.0,medium,high,53.0,57.0,55.0
2014,178947,57.0,medium,high,53.0,55.0,51.0
2013,178947,58.0,medium,high,53.0,55.0,51.0
2012,178947,58.0,medium,high,53.0,55.0,51.0
2015,595586,69.0,medium,medium,62.0,75.0,70.0
2014,595586,56.0,medium,medium,49.0,56.0,54.0
2015,612212,63.0,medium,high,43.0,66.0,59.0
2015,36180,73.0,medium,medium,37.0,44.0,37.0
2014,36180,72.0,medium,medium,36.0,48.0,36.0
2013,36180,73.0,medium,medium,36.0,58.0,36.0
2012,36180,74.0,medium,medium,33.0,60.0,36.0
2015,168744,69.0,medium,medium,76.0,74.0,72.0
2014,168744,67.0,medium,medium,70.0,71.0,68.0
2013,168744,67.0,medium,medium,70.0,71.0,69.0
2012,168744,67.0,medium,medium,70.0,72.0,69.0
2015,200964,67.0,None,2,41.0,68.0,54.0
2014,200964,66.0,None,medium,40.0,67.0,53.0
2013,200964,67.0,None,medium,40.0,67.0,53.0
2012,200964,70.0,None,medium,42.0,69.0,52.0
2015,70959,68.0,medium,medium,51.0,67.0,57.0
2012,70959,68.0,medium,medium,51.0,67.0,57.0
2015,26785,78.0,medium,high,70.0,77.0,72.0
2014,26785,78.0,high,high,68.0,76.0,75.0
2013,26785,78.0,high,high,68.0,76.0,74.0
2012,26785,78.0,high,high,68.0,76.0,74.0
2015,184591,69.0,high,medium,71.0,68.0,69.0
2014,184591,67.0,high,medium,70.0,65.0,68.0
2013,184591,68.0,medium,medium,71.0,66.0,69.0
2012,184591,68.0,medium,medium,71.0,66.0,69.0
2015,72813,76.0,high,medium,76.0,77.0,75.0
2014,72813,74.0,high,medium,77.0,77.0,74.0
2013,72813,74.0,high,medium,77.0,77.0,74.0
2012,72813,73.0,high,medium,76.0,77.0,74.0
2013,184100,62.0,medium,medium,57.0,63.0,68.0
2012,184100,61.0,medium,medium,57.0,63.0,66.0
2015,72623,79.0,medium,medium,70.0,82.0,78.0
2014,72623,77.0,medium,medium,69.0,83.0,75.0
2013,72623,76.0,medium,medium,78.0,80.0,75.0
2012,72623,74.0,medium,medium,76.0,75.0,72.0
2015,185699,64.0,medium,medium,54.0,56.0,61.0
2014,185699,63.0,medium,medium,53.0,55.0,60.0
2013,185699,63.0,medium,medium,53.0,55.0,60.0
2012,185699,57.0,medium,medium,47.0,38.0,60.0
2013,351063,67.0,medium,medium,67.0,65.0,63.0
2012,26261,67.0,medium,low,69.0,66.0,63.0
2015,56916,81.0,medium,medium,60.0,70.0,69.0
2014,56916,79.0,medium,high,60.0,67.0,57.0
2013,56916,79.0,medium,medium,60.0,67.0,59.0
2012,56916,80.0,medium,medium,60.0,66.0,51.0
2015,46228,70.0,low,medium,56.0,55.0,48.0
2014,46228,69.0,low,medium,55.0,52.0,47.0
2013,46228,71.0,low,medium,55.0,52.0,47.0
2012,46228,70.0,low,medium,55.0,52.0,47.0
2015,45778,63.0,high,low,38.0,59.0,59.0
2014,45778,63.0,high,low,38.0,59.0,59.0
2013,45778,63.0,high,low,48.0,59.0,59.0
2012,45778,60.0,medium,medium,48.0,64.0,59.0
2015,46430,67.0,high,medium,65.0,68.0,64.0
2014,46430,64.0,high,medium,64.0,67.0,63.0
2013,46430,63.0,high,medium,61.0,67.0,60.0
2012,46430,64.0,high,medium,61.0,67.0,60.0
2012,34239,61.0,medium,high,63.0,57.0,54.0
2015,174203,61.0,medium,high,62.0,73.0,56.0
2014,174203,61.0,medium,high,60.0,73.0,56.0
2013,174203,61.0,medium,medium,51.0,75.0,56.0
2015,361055,64.0,medium,medium,58.0,68.0,71.0
2014,361055,65.0,medium,medium,60.0,68.0,73.0
2013,361055,64.0,medium,medium,61.0,68.0,74.0
2015,27524,69.0,high,high,71.0,64.0,67.0
2014,27524,69.0,high,high,72.0,65.0,67.0
2013,27524,70.0,high,high,72.0,67.0,68.0
2012,27524,68.0,high,high,72.0,64.0,65.0
2015,488297,59.0,high,medium,61.0,57.0,66.0
2014,488297,59.0,high,medium,61.0,57.0,66.0
2015,352888,69.0,medium,medium,68.0,71.0,76.0
2014,352888,68.0,medium,medium,56.0,70.0,74.0
2013,352888,67.0,medium,medium,56.0,70.0,71.0
2012,352888,61.0,medium,medium,56.0,68.0,67.0
2015,39591,81.0,medium,medium,69.0,85.0,83.0
2014,39591,80.0,medium,medium,70.0,86.0,83.0
2013,39591,80.0,medium,medium,70.0,85.0,83.0
2012,39591,81.0,high,medium,75.0,87.0,84.0
2015,277821,72.0,medium,low,73.0,75.0,78.0
2014,277821,68.0,medium,low,61.0,73.0,75.0
2013,277821,70.0,medium,low,62.0,75.0,78.0
2012,277821,68.0,high,medium,67.0,68.0,72.0
2015,192770,81.0,high,high,64.0,67.0,55.0
2014,192770,79.0,high,high,66.0,68.0,58.0
2013,192770,81.0,high,high,68.0,68.0,59.0
2012,192770,78.0,medium,medium,66.0,66.0,57.0
2015,411617,83.0,medium,medium,32.0,70.0,55.0
2014,411617,80.0,medium,medium,31.0,69.0,43.0
2013,411617,72.0,medium,medium,29.0,66.0,41.0
2014,33893,63.0,medium,medium,51.0,59.0,55.0
2013,33893,63.0,medium,medium,51.0,59.0,55.0
2012,33893,68.0,medium,medium,60.0,63.0,62.0
2012,75354,68.0,medium,medium,60.0,75.0,70.0
2015,479020,73.0,high,medium,43.0,78.0,82.0
2014,479020,70.0,high,medium,42.0,75.0,74.0
2013,479020,60.0,medium,low,42.0,77.0,79.0
2015,119427,75.0,medium,high,33.0,63.0,50.0
2014,119427,66.0,high,medium,32.0,59.0,49.0
2015,277779,64.0,medium,medium,61.0,68.0,71.0
2014,277779,64.0,medium,medium,61.0,68.0,71.0
2013,277779,63.0,medium,medium,61.0,68.0,71.0
2012,277779,58.0,medium,medium,52.0,61.0,63.0
2015,185386,66.0,medium,medium,18.0,26.0,19.0
2014,185386,64.0,medium,medium,25.0,25.0,25.0
2013,185386,62.0,medium,medium,25.0,25.0,25.0
2012,185386,59.0,medium,medium,17.0,25.0,18.0
2015,313825,67.0,medium,medium,49.0,74.0,73.0
2014,313825,65.0,medium,medium,30.0,70.0,67.0
2013,313825,64.0,high,medium,30.0,67.0,57.0
2012,313825,58.0,high,medium,30.0,67.0,57.0
2015,115798,75.0,high,low,56.0,73.0,71.0
2014,115798,74.0,high,low,55.0,72.0,70.0
2013,115798,73.0,high,low,54.0,71.0,69.0
2012,115798,75.0,high,low,56.0,74.0,69.0
2015,601783,57.0,medium,medium,30.0,55.0,49.0
2014,601783,54.0,medium,medium,28.0,53.0,47.0
2015,362261,71.0,medium,medium,73.0,73.0,72.0
2014,362261,70.0,high,medium,75.0,71.0,73.0
2013,362261,68.0,high,medium,75.0,67.0,70.0
2012,362261,60.0,medium,medium,53.0,65.0,64.0
2013,164703,52.0,medium,medium,55.0,47.0,37.0
2012,164703,52.0,medium,medium,55.0,47.0,37.0
2015,26111,79.0,high,medium,74.0,75.0,74.0
2014,26111,80.0,medium,medium,75.0,74.0,75.0
2013,26111,80.0,medium,medium,73.0,77.0,75.0
2012,26111,83.0,medium,high,77.0,77.0,76.0
2015,26344,78.0,high,low,61.0,76.0,69.0
2014,26344,78.0,medium,low,60.0,76.0,68.0
2013,26344,80.0,medium,low,60.0,76.0,75.0
2012,26344,81.0,medium,low,60.0,76.0,70.0
2015,150064,77.0,medium,medium,74.0,73.0,74.0
2014,150064,71.0,medium,medium,72.0,73.0,74.0
2013,150064,72.0,medium,medium,72.0,73.0,74.0
2012,150064,71.0,medium,medium,71.0,73.0,74.0
2015,303139,65.0,medium,medium,56.0,63.0,59.0
2014,303139,61.0,medium,medium,55.0,62.0,58.0
2013,303139,60.0,medium,medium,55.0,62.0,58.0
2012,303139,57.0,medium,medium,23.0,54.0,46.0
2015,93488,73.0,medium,medium,33.0,55.0,41.0
2014,93488,73.0,medium,medium,32.0,59.0,36.0
2013,93488,74.0,medium,medium,32.0,59.0,36.0
2012,93488,75.0,medium,medium,32.0,59.0,36.0
2015,46417,75.0,high,medium,73.0,75.0,78.0
2014,46417,74.0,medium,low,73.0,73.0,75.0
2013,46417,74.0,medium,low,75.0,75.0,75.0
2012,46417,76.0,high,medium,78.0,76.0,75.0
2015,106013,75.0,low,high,47.0,72.0,65.0
2014,106013,71.0,medium,medium,53.0,71.0,67.0
2015,147960,68.0,medium,high,57.0,57.0,56.0
2013,147960,68.0,medium,high,57.0,57.0,56.0
2012,147960,61.0,medium,high,57.0,57.0,56.0
2015,69509,67.0,medium,medium,42.0,57.0,45.0
2014,69509,65.0,medium,medium,41.0,56.0,44.0
2013,69509,67.0,medium,medium,41.0,56.0,44.0
2012,69509,68.0,medium,medium,41.0,56.0,44.0
2015,46242,69.0,medium,medium,63.0,73.0,70.0
2014,46242,70.0,medium,medium,62.0,73.0,67.0
2013,46242,70.0,medium,medium,62.0,73.0,67.0
2012,46242,74.0,high,medium,66.0,73.0,69.0
2015,72374,79.0,medium,low,87.0,79.0,80.0
2014,72374,79.0,medium,low,88.0,76.0,78.0
2013,72374,78.0,medium,low,88.0,76.0,77.0
2012,72374,81.0,medium,low,88.0,78.0,81.0
2015,488958,77.0,high,low,73.0,83.0,85.0
2014,488958,76.0,high,low,72.0,80.0,82.0
2013,488958,71.0,high,medium,69.0,77.0,79.0
2014,150641,63.0,medium,medium,50.0,54.0,32.0
2013,150641,63.0,medium,medium,50.0,54.0,32.0
2012,150641,63.0,medium,medium,50.0,54.0,32.0
2014,40840,68.0,high,medium,74.0,67.0,66.0
2013,40840,69.0,high,medium,74.0,67.0,66.0
2012,40840,69.0,high,medium,74.0,67.0,66.0
2015,317932,66.0,medium,medium,37.0,61.0,32.0
2014,317932,62.0,medium,medium,36.0,57.0,31.0
2013,317932,61.0,medium,medium,36.0,54.0,31.0
2012,317932,61.0,medium,medium,36.0,54.0,31.0
2015,438167,68.0,high,high,58.0,71.0,68.0
2014,438167,58.0,high,medium,31.0,50.0,58.0
2013,438167,56.0,medium,medium,31.0,50.0,53.0
2015,26109,69.0,low,medium,62.0,66.0,55.0
2014,26109,67.0,low,medium,61.0,65.0,54.0
2013,26109,68.0,low,medium,66.0,67.0,59.0
2012,26109,66.0,medium,medium,59.0,61.0,52.0
2015,279175,71.0,medium,medium,15.0,21.0,11.0
2014,279175,70.0,medium,medium,25.0,25.0,25.0
2013,279175,71.0,medium,medium,25.0,25.0,25.0
2012,279175,71.0,medium,medium,14.0,25.0,10.0
2015,134233,65.0,medium,medium,29.0,43.0,39.0
2014,134233,63.0,medium,medium,28.0,42.0,38.0
2013,134233,62.0,medium,medium,28.0,42.0,38.0
2015,39148,64.0,high,medium,64.0,60.0,67.0
2014,39148,62.0,high,medium,62.0,62.0,63.0
2013,39148,61.0,high,medium,62.0,62.0,63.0
2013,174220,66.0,high,medium,45.0,65.0,57.0
2012,174220,63.0,medium,medium,32.0,57.0,52.0
2015,496646,64.0,medium,medium,58.0,68.0,65.0
2014,496646,62.0,medium,medium,35.0,63.0,54.0
2015,27733,70.0,high,low,59.0,81.0,79.0
2014,27733,70.0,high,low,59.0,81.0,79.0
2013,27733,73.0,medium,low,60.0,82.0,80.0
2012,27733,73.0,medium,low,60.0,82.0,80.0
2015,161415,71.0,medium,medium,77.0,75.0,72.0
2014,161415,74.0,medium,medium,77.0,73.0,69.0
2013,161415,71.0,medium,medium,82.0,80.0,73.0
2012,161415,73.0,medium,medium,81.0,80.0,74.0
2015,142282,70.0,high,medium,77.0,65.0,64.0
2014,142282,65.0,high,medium,72.0,64.0,63.0
2013,142282,63.0,medium,medium,64.0,63.0,61.0
2012,142282,64.0,medium,medium,65.0,66.0,66.0
2014,24978,62.0,low,high,62.0,64.0,57.0
2013,24978,68.0,low,high,62.0,72.0,62.0
2012,24978,73.0,medium,high,67.0,73.0,64.0
2015,45833,67.0,medium,medium,66.0,69.0,64.0
2013,45833,66.0,medium,medium,65.0,68.0,63.0
2012,45833,65.0,medium,medium,58.0,68.0,62.0
2014,32413,61.0,high,high,58.0,63.0,56.0
2013,32413,62.0,high,high,62.0,63.0,56.0
2012,32413,63.0,high,high,58.0,63.0,61.0
2015,32455,64.0,medium,medium,73.0,70.0,67.0
2014,32455,64.0,high,medium,72.0,69.0,68.0
2013,32455,66.0,medium,medium,72.0,70.0,68.0
2012,32455,67.0,medium,medium,73.0,72.0,70.0
2015,163227,64.0,medium,medium,23.0,56.0,46.0
2014,163227,66.0,medium,medium,23.0,56.0,46.0
2013,163227,66.0,medium,medium,23.0,56.0,46.0
2012,163227,66.0,medium,medium,35.0,56.0,46.0
2015,37889,67.0,high,medium,70.0,66.0,63.0
2014,37889,66.0,high,medium,69.0,65.0,63.0
2013,37889,66.0,high,medium,69.0,65.0,63.0
2012,37889,66.0,high,medium,68.0,65.0,62.0
2012,38371,66.0,high,medium,68.0,66.0,63.0
2015,680011,62.0,medium,high,44.0,66.0,57.0
2015,614453,67.0,medium,medium,54.0,69.0,74.0
2015,188089,67.0,medium,low,40.0,68.0,46.0
2014,188089,66.0,medium,medium,39.0,56.0,48.0
2013,188089,66.0,medium,medium,44.0,51.0,45.0
2012,188089,66.0,medium,medium,44.0,57.0,54.0
2015,586678,62.0,medium,medium,55.0,46.0,38.0
2014,110128,63.0,medium,medium,52.0,68.0,59.0
2013,110128,63.0,medium,medium,52.0,68.0,59.0
2015,46056,70.0,high,medium,80.0,68.0,66.0
2014,46056,64.0,high,medium,53.0,66.0,63.0
2013,46056,64.0,high,medium,65.0,66.0,62.0
2012,46056,65.0,high,medium,66.0,66.0,65.0
2015,150589,65.0,low,medium,26.0,59.0,40.0
2014,150589,65.0,low,medium,26.0,59.0,40.0
2013,150589,64.0,low,medium,26.0,59.0,40.0
2015,25551,70.0,high,medium,48.0,68.0,65.0
2014,25551,68.0,high,medium,47.0,69.0,64.0
2013,25551,64.0,medium,medium,47.0,62.0,56.0
2012,25551,64.0,medium,medium,47.0,65.0,62.0
2015,68786,66.0,high,high,65.0,68.0,63.0
2014,68786,62.0,medium,medium,64.0,65.0,59.0
2013,68786,59.0,medium,medium,64.0,57.0,58.0
2015,450742,71.0,medium,medium,19.0,18.0,20.0
2014,450742,62.0,medium,medium,25.0,25.0,25.0
2015,69374,64.0,low,medium,33.0,37.0,38.0
2014,69374,62.0,low,medium,32.0,36.0,37.0
2013,69374,62.0,low,medium,32.0,36.0,37.0
2012,69374,61.0,low,medium,32.0,36.0,37.0
2015,206830,65.0,medium,low,61.0,64.0,65.0
2014,206830,67.0,medium,low,56.0,80.0,81.0
2013,206830,68.0,medium,low,56.0,81.0,83.0
2015,463843,56.0,medium,medium,55.0,62.0,64.0
2013,463843,56.0,medium,medium,55.0,62.0,64.0
2015,198099,70.0,high,medium,66.0,66.0,68.0
2014,198099,67.0,high,medium,65.0,65.0,67.0
2013,198099,67.0,high,medium,69.0,65.0,67.0
2012,198099,52.0,medium,medium,29.0,48.0,52.0
2015,69616,65.0,medium,low,56.0,65.0,66.0
2014,69616,64.0,high,low,56.0,65.0,66.0
2013,69616,64.0,high,low,56.0,59.0,66.0
2012,69616,64.0,high,low,56.0,61.0,66.0
2015,579206,56.0,high,medium,55.0,40.0,55.0
2014,115006,59.0,medium,medium,25.0,21.0,25.0
2013,115006,59.0,medium,medium,25.0,21.0,25.0
2012,115006,59.0,medium,medium,14.0,21.0,12.0
2015,433675,62.0,high,high,62.0,64.0,61.0
2014,433675,50.0,medium,medium,43.0,57.0,55.0
2015,206662,61.0,medium,medium,32.0,42.0,32.0
2013,206662,61.0,medium,medium,32.0,42.0,32.0
2012,206662,58.0,medium,medium,32.0,35.0,32.0
2013,33804,63.0,None,3,60.0,61.0,58.0
2012,33804,64.0,high,medium,61.0,64.0,58.0
2015,182075,62.0,medium,medium,44.0,52.0,50.0
2014,182075,58.0,medium,medium,43.0,51.0,49.0
2013,182075,60.0,medium,medium,43.0,51.0,49.0
2012,182075,62.0,low,medium,43.0,53.0,51.0
2015,155256,70.0,medium,medium,38.0,68.0,57.0
2014,155256,67.0,medium,medium,37.0,64.0,56.0
2013,155256,68.0,medium,medium,53.0,71.0,57.0
2012,155256,66.0,medium,high,60.0,72.0,58.0
2015,34266,64.0,high,medium,39.0,58.0,60.0
2014,34266,64.0,high,low,39.0,58.0,60.0
2013,34266,64.0,high,low,39.0,58.0,60.0
2012,34266,61.0,high,low,39.0,63.0,54.0
2015,275573,57.0,medium,medium,33.0,61.0,60.0
2014,275573,53.0,medium,medium,32.0,44.0,49.0
2015,275739,61.0,high,medium,60.0,62.0,59.0
2014,275739,59.0,high,medium,62.0,61.0,58.0
2013,275739,58.0,medium,medium,60.0,59.0,53.0
2015,104045,79.0,medium,low,38.0,68.0,49.0
2014,104045,75.0,medium,low,37.0,68.0,53.0
2013,104045,76.0,medium,low,42.0,69.0,59.0
2012,104045,76.0,medium,medium,42.0,68.0,58.0
2015,467480,66.0,medium,medium,66.0,67.0,57.0
2014,467480,61.0,medium,medium,61.0,64.0,56.0
2015,27168,62.0,medium,high,52.0,61.0,43.0
2014,27168,65.0,medium,high,51.0,60.0,42.0
2013,27168,65.0,medium,high,51.0,60.0,46.0
2012,27168,67.0,medium,high,60.0,64.0,57.0
2015,155534,75.0,high,medium,81.0,73.0,72.0
2014,155534,74.0,high,medium,80.0,72.0,71.0
2013,155534,75.0,high,medium,81.0,72.0,73.0
2012,155534,73.0,high,medium,76.0,72.0,73.0
2015,30872,86.0,high,high,79.0,83.0,79.0
2014,30872,88.0,high,high,81.0,86.0,81.0
2013,30872,88.0,high,high,81.0,86.0,82.0
2012,30872,86.0,high,high,82.0,85.0,82.0
2012,25863,55.0,medium,medium,58.0,60.0,49.0
2015,306913,77.0,medium,medium,56.0,78.0,74.0
2014,306913,74.0,medium,medium,55.0,72.0,65.0
2015,210065,72.0,medium,low,67.0,77.0,80.0
2014,210065,72.0,medium,low,57.0,73.0,74.0
2013,210065,66.0,medium,low,56.0,70.0,77.0
2012,210065,63.0,medium,low,45.0,67.0,70.0
2014,91473,64.0,None,3,36.0,63.0,57.0
2013,91473,66.0,None,3,36.0,63.0,57.0
2012,91473,66.0,None,3,36.0,63.0,57.0
2015,66929,63.0,low,medium,42.0,54.0,53.0
2014,66929,66.0,low,medium,42.0,54.0,58.0
2013,66929,68.0,low,medium,42.0,62.0,58.0
2012,66929,68.0,low,medium,42.0,62.0,58.0
2015,40536,72.0,high,medium,71.0,68.0,68.0
2014,40536,68.0,high,medium,70.0,64.0,67.0
2013,40536,68.0,high,medium,72.0,64.0,66.0
2012,40536,71.0,medium,medium,77.0,69.0,70.0
2014,210015,65.0,low,low,49.0,63.0,62.0
2013,210015,66.0,low,low,49.0,67.0,65.0
2015,24399,63.0,medium,medium,13.0,18.0,12.0
2014,24399,64.0,medium,medium,25.0,25.0,25.0
2013,24399,64.0,medium,medium,25.0,25.0,25.0
2012,24399,63.0,medium,medium,12.0,17.0,11.0
